"trade_id","code","name","entry_date","exit_date","entry_px_avg","ret_pct","hold_days","candidate","level","dist_pct_from_entry","breach_date","status","reaction_lag_td"
1,"A100790","미래에셋벤처투자",2026-01-06,2026-01-19,14532.86,-14.61,13,"c1_swing_low",12260,-15.6394543125028,,"이탈없음",
1,"A100790","미래에셋벤처투자",2026-01-06,2026-01-19,14532.86,-14.61,13,"c2_20d_low",9220,-36.5575667831383,,"이탈없음",
1,"A100790","미래에셋벤처투자",2026-01-06,2026-01-19,14532.86,-14.61,13,"c3_ma20",12844.5,-11.6175343325402,2026-01-14,"청산지연",3
1,"A100790","미래에셋벤처투자",2026-01-06,2026-01-19,14532.86,-14.61,13,"c4_ma60",9784.83333333333,-32.6709723114835,,"이탈없음",
1,"A100790","미래에셋벤처투자",2026-01-06,2026-01-19,14532.86,-14.61,13,"c5_base_low",12260,-15.6394543125028,,"이탈없음",
2,"A203400","에이비온",2026-01-07,2026-01-28,3802.77,-8.3,21,"c1_swing_low",2640,-30.5769215598103,,"이탈없음",
2,"A203400","에이비온",2026-01-07,2026-01-28,3802.77,-8.3,21,"c2_20d_low",2465,-35.178830168535,,"이탈없음",
2,"A203400","에이비온",2026-01-07,2026-01-28,3802.77,-8.3,21,"c3_ma20",3102.25,-18.4213086776218,2026-03-03,"청산선행",-20
2,"A203400","에이비온",2026-01-07,2026-01-28,3802.77,-8.3,21,"c4_ma60",2826.96294555664,-25.6604279102696,,"이탈없음",
2,"A203400","에이비온",2026-01-07,2026-01-28,3802.77,-8.3,21,"c5_base_low",3095,-18.6119591771261,2026-03-03,"청산선행",-20
5,"A125490","한라캐스트",2026-01-07,2026-01-13,19810,-12.52,6,"c1_swing_low",18000,-9.13679959616356,2026-01-08,"청산지연",3
5,"A125490","한라캐스트",2026-01-07,2026-01-13,19810,-12.52,6,"c2_20d_low",15850,-19.989904088844,,"이탈없음",
5,"A125490","한라캐스트",2026-01-07,2026-01-13,19810,-12.52,6,"c3_ma20",18279.5,-7.7258960121151,2026-01-08,"청산지연",3
5,"A125490","한라캐스트",2026-01-07,2026-01-13,19810,-12.52,6,"c4_ma60",13991,-29.3740535083291,,"이탈없음",
5,"A125490","한라캐스트",2026-01-07,2026-01-13,19810,-12.52,6,"c5_base_low",18000,-9.13679959616356,2026-01-08,"청산지연",3
6,"A083650","비에이치아이",2026-01-08,2026-01-12,58000,-7.76,4,"c1_swing_low",51300,-11.551724137931,,"이탈없음",
6,"A083650","비에이치아이",2026-01-08,2026-01-12,58000,-7.76,4,"c2_20d_low",50200,-13.448275862069,,"이탈없음",
6,"A083650","비에이치아이",2026-01-08,2026-01-12,58000,-7.76,4,"c3_ma20",54905,-5.33620689655172,2026-01-08,"청산지연",2
6,"A083650","비에이치아이",2026-01-08,2026-01-12,58000,-7.76,4,"c4_ma60",49871.6666666667,-14.014367816092,,"이탈없음",
6,"A083650","비에이치아이",2026-01-08,2026-01-12,58000,-7.76,4,"c5_base_low",54400,-6.20689655172414,2026-01-08,"청산지연",2
7,"A368770","파이버프로",2026-01-08,2026-02-24,15490,-10.51,47,"c1_swing_low",9600,-38.0245319561007,,"이탈없음",
7,"A368770","파이버프로",2026-01-08,2026-02-24,15490,-10.51,47,"c2_20d_low",7110,-54.0994189799871,,"이탈없음",
7,"A368770","파이버프로",2026-01-08,2026-02-24,15490,-10.51,47,"c3_ma20",10514,-32.1239509360878,,"이탈없음",
7,"A368770","파이버프로",2026-01-08,2026-02-24,15490,-10.51,47,"c4_ma60",7612,-50.8586184635249,,"이탈없음",
7,"A368770","파이버프로",2026-01-08,2026-02-24,15490,-10.51,47,"c5_base_low",12200,-21.239509360878,2026-03-04,"청산선행",-5
8,"A448900","한국피아이엔",2026-01-08,2026-01-09,53300,-7.22,1,"c1_swing_low",42850,-19.6060037523452,,"이탈없음",
8,"A448900","한국피아이엔",2026-01-08,2026-01-09,53300,-7.22,1,"c2_20d_low",42850,-19.6060037523452,,"이탈없음",
8,"A448900","한국피아이엔",2026-01-08,2026-01-09,53300,-7.22,1,"c3_ma20",53260,-0.0750469043152013,,"이탈없음",
8,"A448900","한국피아이엔",2026-01-08,2026-01-09,53300,-7.22,1,"c4_ma60",42812.5,-19.6763602251407,,"이탈없음",
8,"A448900","한국피아이엔",2026-01-08,2026-01-09,53300,-7.22,1,"c5_base_low",47450,-10.9756097560976,,"이탈없음",
16,"A089970","브이엔",2026-01-14,2026-01-27,27785.71,-8.02,13,"c1_swing_low",27050,-2.64779989426219,2026-01-16,"청산지연",7
16,"A089970","브이엔",2026-01-14,2026-01-27,27785.71,-8.02,13,"c2_20d_low",26050,-6.24677217173863,2026-01-21,"청산지연",4
16,"A089970","브이엔",2026-01-14,2026-01-27,27785.71,-8.02,13,"c3_ma20",28742.5,3.44346068536669,2026-01-14,"청산지연",9
16,"A089970","브이엔",2026-01-14,2026-01-27,27785.71,-8.02,13,"c4_ma60",26351.6666666667,-5.16108220136657,2026-01-21,"청산지연",4
16,"A089970","브이엔",2026-01-14,2026-01-27,27785.71,-8.02,13,"c5_base_low",27050,-2.64779989426219,2026-01-16,"청산지연",7
17,"A095610","테스",2026-01-14,2026-01-15,52900,-1.51,1,"c1_swing_low",50500,-4.53686200378072,2026-01-15,"청산지연",0
17,"A095610","테스",2026-01-14,2026-01-15,52900,-1.51,1,"c2_20d_low",35450,-32.9867674858223,,"이탈없음",
17,"A095610","테스",2026-01-14,2026-01-15,52900,-1.51,1,"c3_ma20",46615,-11.8809073724008,,"이탈없음",
17,"A095610","테스",2026-01-14,2026-01-15,52900,-1.51,1,"c4_ma60",43947.5,-16.9234404536862,,"이탈없음",
17,"A095610","테스",2026-01-14,2026-01-15,52900,-1.51,1,"c5_base_low",50500,-4.53686200378072,2026-01-15,"청산지연",0
21,"A071970","HD현대마린엔진",2026-01-19,2026-01-30,95500,-5.05,11,"c1_swing_low",92100,-3.56020942408377,2026-01-22,"청산지연",6
21,"A071970","HD현대마린엔진",2026-01-19,2026-01-30,95500,-5.05,11,"c2_20d_low",78300,-18.0104712041885,2026-03-04,"청산선행",-19
21,"A071970","HD현대마린엔진",2026-01-19,2026-01-30,95500,-5.05,11,"c3_ma20",92265,-3.38743455497382,2026-01-22,"청산지연",6
21,"A071970","HD현대마린엔진",2026-01-19,2026-01-30,95500,-5.05,11,"c4_ma60",88161.6666666667,-7.68411867364747,2026-02-02,"청산선행",-1
21,"A071970","HD현대마린엔진",2026-01-19,2026-01-30,95500,-5.05,11,"c5_base_low",89400,-6.38743455497383,2026-01-30,"청산지연",0
22,"A089890","코세스",2026-01-21,2026-02-24,27808.16,-9.41,34,"c1_swing_low",22950,-17.4702677199786,2026-02-11,"청산지연",6
22,"A089890","코세스",2026-01-21,2026-02-24,27808.16,-9.41,34,"c2_20d_low",19500,-29.8766980627269,,"이탈없음",
22,"A089890","코세스",2026-01-21,2026-02-24,27808.16,-9.41,34,"c3_ma20",23182.5,-16.6341821968803,2026-02-06,"청산지연",9
22,"A089890","코세스",2026-01-21,2026-02-24,27808.16,-9.41,34,"c4_ma60",25823.3333333333,-7.13756921229836,2026-01-21,"청산지연",21
22,"A089890","코세스",2026-01-21,2026-02-24,27808.16,-9.41,34,"c5_base_low",22550,-18.9086944263842,2026-02-12,"청산지연",5
23,"A095610","테스",2026-01-21,2026-01-23,50900,-6.19,2,"c1_swing_low",48900,-3.92927308447937,2026-01-21,"청산지연",2
23,"A095610","테스",2026-01-21,2026-01-23,50900,-6.19,2,"c2_20d_low",38050,-25.24557956778,,"이탈없음",
23,"A095610","테스",2026-01-21,2026-01-23,50900,-6.19,2,"c3_ma20",49507.5,-2.73575638506877,2026-01-21,"청산지연",2
23,"A095610","테스",2026-01-21,2026-01-23,50900,-6.19,2,"c4_ma60",44063.3333333333,-13.4315651604453,,"이탈없음",
23,"A095610","테스",2026-01-21,2026-01-23,50900,-6.19,2,"c5_base_low",48000,-5.69744597249509,2026-01-21,"청산지연",2
24,"A354320","알멕",2026-01-21,2026-06-05,61675.54,-1.72,135,"c1_swing_low",37500,-39.197938112905,2026-06-23,"청산선행",-12
24,"A354320","알멕",2026-01-21,2026-06-05,61675.54,-1.72,135,"c2_20d_low",19430,-68.4964250008999,,"이탈없음",
24,"A354320","알멕",2026-01-21,2026-06-05,61675.54,-1.72,135,"c3_ma20",30346,-50.7973501326458,2026-06-26,"청산선행",-15
24,"A354320","알멕",2026-01-21,2026-06-05,61675.54,-1.72,135,"c4_ma60",23658.1666666667,-61.6409249652834,,"이탈없음",
24,"A354320","알멕",2026-01-21,2026-06-05,61675.54,-1.72,135,"c5_base_low",38800,-37.0901333008191,2026-06-23,"청산선행",-12
30,"A044490","태웅",2026-01-23,2026-01-30,35020,-7.2,7,"c1_swing_low",28450,-18.7607081667619,2026-02-06,"청산선행",-5
30,"A044490","태웅",2026-01-23,2026-01-30,35020,-7.2,7,"c2_20d_low",24150,-31.0394060536836,,"이탈없음",
30,"A044490","태웅",2026-01-23,2026-01-30,35020,-7.2,7,"c3_ma20",28240,-19.3603655054255,2026-03-04,"청산선행",-19
30,"A044490","태웅",2026-01-23,2026-01-30,35020,-7.2,7,"c4_ma60",27015.8333333333,-22.8559870550162,,"이탈없음",
30,"A044490","태웅",2026-01-23,2026-01-30,35020,-7.2,7,"c5_base_low",28450,-18.7607081667619,2026-02-06,"청산선행",-5
32,"A474170","루미르",2026-01-27,2026-01-30,14520,-3.31,3,"c1_swing_low",11750,-19.0771349862259,,"이탈없음",
32,"A474170","루미르",2026-01-27,2026-01-30,14520,-3.31,3,"c2_20d_low",8350,-42.4931129476584,,"이탈없음",
32,"A474170","루미르",2026-01-27,2026-01-30,14520,-3.31,3,"c3_ma20",12308.5,-15.2307162534435,,"이탈없음",
32,"A474170","루미르",2026-01-27,2026-01-30,14520,-3.31,3,"c4_ma60",9606.83333333333,-33.8372359963269,,"이탈없음",
32,"A474170","루미르",2026-01-27,2026-01-30,14520,-3.31,3,"c5_base_low",13110,-9.71074380165289,2026-03-04,"청산선행",-19
35,"A388720","유일로보틱스",2026-01-29,2026-02-12,139700,-13.1,14,"c1_swing_low",89700,-35.7909806728704,,"이탈없음",
35,"A388720","유일로보틱스",2026-01-29,2026-02-12,139700,-13.1,14,"c2_20d_low",78600,-43.7365783822477,,"이탈없음",
35,"A388720","유일로보틱스",2026-01-29,2026-02-12,139700,-13.1,14,"c3_ma20",98985,-29.1445955619184,2026-03-04,"청산선행",-10
35,"A388720","유일로보틱스",2026-01-29,2026-02-12,139700,-13.1,14,"c4_ma60",88861.6666666667,-36.3910761154856,,"이탈없음",
35,"A388720","유일로보틱스",2026-01-29,2026-02-12,139700,-13.1,14,"c5_base_low",108300,-22.4767358625626,2026-03-04,"청산선행",-10
38,"A009470","삼화전기",2026-01-29,2026-02-10,50845.05,-0.49,12,"c1_swing_low",38500,-24.2797479794002,2026-03-04,"청산선행",-12
38,"A009470","삼화전기",2026-01-29,2026-02-10,50845.05,-0.49,12,"c2_20d_low",28800,-43.3573179690058,,"이탈없음",
38,"A009470","삼화전기",2026-01-29,2026-02-10,50845.05,-0.49,12,"c3_ma20",34975,-31.2125762488187,2026-03-04,"청산선행",-12
38,"A009470","삼화전기",2026-01-29,2026-02-10,50845.05,-0.49,12,"c4_ma60",32062.5,-36.9407641451823,,"이탈없음",
38,"A009470","삼화전기",2026-01-29,2026-02-10,50845.05,-0.49,12,"c5_base_low",38500,-24.2797479794002,2026-03-04,"청산선행",-12
39,"A058610","에스피지",2026-01-30,2026-02-12,155190.91,-4.95,13,"c1_swing_low",100500,-35.2410524559718,,"이탈없음",
39,"A058610","에스피지",2026-01-30,2026-02-12,155190.91,-4.95,13,"c2_20d_low",73600,-52.5745418981047,,"이탈없음",
39,"A058610","에스피지",2026-01-30,2026-02-12,155190.91,-4.95,13,"c3_ma20",104240,-32.8311174926418,,"이탈없음",
39,"A058610","에스피지",2026-01-30,2026-02-12,155190.91,-4.95,13,"c4_ma60",74276.6666666667,-52.1385197968962,,"이탈없음",
39,"A058610","에스피지",2026-01-30,2026-02-12,155190.91,-4.95,13,"c5_base_low",115100,-25.8332849520632,2026-03-04,"청산선행",-10
40,"A126340","비나텍",2026-01-30,2026-04-13,105098.44,-0.45,73,"c1_swing_low",82600,-21.4070161269758,,"이탈없음",
40,"A126340","비나텍",2026-01-30,2026-04-13,105098.44,-0.45,73,"c2_20d_low",72400,-31.1122029974945,,"이탈없음",
40,"A126340","비나텍",2026-01-30,2026-04-13,105098.44,-0.45,73,"c3_ma20",88610,-15.6885677846408,,"이탈없음",
40,"A126340","비나텍",2026-01-30,2026-04-13,105098.44,-0.45,73,"c4_ma60",71465.630859375,-32.0012448715937,,"이탈없음",
40,"A126340","비나텍",2026-01-30,2026-04-13,105098.44,-0.45,73,"c5_base_low",84300,-19.7894849818894,,"이탈없음",
41,"A389500","에스비비테크",2026-01-30,2026-02-12,78000,-15.45,13,"c1_swing_low",67500,-13.4615384615385,2026-02-05,"청산지연",5
41,"A389500","에스비비테크",2026-01-30,2026-02-12,78000,-15.45,13,"c2_20d_low",34050,-56.3461538461538,,"이탈없음",
41,"A389500","에스비비테크",2026-01-30,2026-02-12,78000,-15.45,13,"c3_ma20",60452.5,-22.4967948717949,2026-02-11,"청산지연",1
41,"A389500","에스비비테크",2026-01-30,2026-02-12,78000,-15.45,13,"c4_ma60",42109.1666666667,-46.0138888888889,,"이탈없음",
41,"A389500","에스비비테크",2026-01-30,2026-02-12,78000,-15.45,13,"c5_base_low",70800,-9.23076923076923,2026-02-02,"청산지연",8
43,"A298040","효성중공업",2026-02-03,2026-02-09,2476000,-5.23,6,"c1_swing_low",2401000,-3.02907915993538,2026-02-03,"청산지연",4
43,"A298040","효성중공업",2026-02-03,2026-02-09,2476000,-5.23,6,"c2_20d_low",1756000,-29.0791599353796,,"이탈없음",
43,"A298040","효성중공업",2026-02-03,2026-02-09,2476000,-5.23,6,"c3_ma20",2253000,-9.0064620355412,2026-02-06,"청산지연",1
43,"A298040","효성중공업",2026-02-03,2026-02-09,2476000,-5.23,6,"c4_ma60",2056016.66666667,-16.9621701669359,,"이탈없음",
43,"A298040","효성중공업",2026-02-03,2026-02-09,2476000,-5.23,6,"c5_base_low",2189000,-11.5912762520194,,"이탈없음",
45,"A001430","세아베스틸지주",2026-02-06,2026-02-10,86900,-9.09,4,"c1_swing_low",69000,-20.5983889528193,2026-02-26,"청산선행",-9
45,"A001430","세아베스틸지주",2026-02-06,2026-02-10,86900,-9.09,4,"c2_20d_low",56300,-35.2128883774453,,"이탈없음",
45,"A001430","세아베스틸지주",2026-02-06,2026-02-10,86900,-9.09,4,"c3_ma20",73410,-15.5235903337169,2026-02-23,"청산선행",-6
45,"A001430","세아베스틸지주",2026-02-06,2026-02-10,86900,-9.09,4,"c4_ma60",49997.5,-42.4654775604143,,"이탈없음",
45,"A001430","세아베스틸지주",2026-02-06,2026-02-10,86900,-9.09,4,"c5_base_low",73300,-15.6501726121979,2026-02-23,"청산선행",-6
48,"A264450","유비쿼스",2026-02-10,2026-02-23,12568.75,-1.18,13,"c1_swing_low",11820,-5.957235206365,2026-03-04,"청산선행",-6
48,"A264450","유비쿼스",2026-02-10,2026-02-23,12568.75,-1.18,13,"c2_20d_low",9050,-27.9960218796619,,"이탈없음",
48,"A264450","유비쿼스",2026-02-10,2026-02-23,12568.75,-1.18,13,"c3_ma20",11484,-8.63053207359523,2026-03-04,"청산선행",-6
48,"A264450","유비쿼스",2026-02-10,2026-02-23,12568.75,-1.18,13,"c4_ma60",10261.8333333333,-18.3543842201227,,"이탈없음",
48,"A264450","유비쿼스",2026-02-10,2026-02-23,12568.75,-1.18,13,"c5_base_low",11820,-5.957235206365,2026-03-04,"청산선행",-6
50,"A474170","루미르",2026-02-11,2026-03-06,20276,-10.67,23,"c1_swing_low",16500,-18.6230025646084,2026-02-27,"청산지연",4
50,"A474170","루미르",2026-02-11,2026-03-06,20276,-10.67,23,"c2_20d_low",11750,-42.0497139475242,,"이탈없음",
50,"A474170","루미르",2026-02-11,2026-03-06,20276,-10.67,23,"c3_ma20",16108.5,-20.5538567764845,2026-02-27,"청산지연",4
50,"A474170","루미르",2026-02-11,2026-03-06,20276,-10.67,23,"c4_ma60",11371.3333333333,-43.9172749391727,,"이탈없음",
50,"A474170","루미르",2026-02-11,2026-03-06,20276,-10.67,23,"c5_base_low",16500,-18.6230025646084,2026-02-27,"청산지연",4
51,"A009470","삼화전기",2026-02-11,2026-03-06,53600,-22.15,23,"c1_swing_low",48300,-9.88805970149254,2026-02-11,"청산지연",13
51,"A009470","삼화전기",2026-02-11,2026-03-06,53600,-22.15,23,"c2_20d_low",28800,-46.2686567164179,,"이탈없음",
51,"A009470","삼화전기",2026-02-11,2026-03-06,53600,-22.15,23,"c3_ma20",44920,-16.1940298507463,2026-02-13,"청산지연",11
51,"A009470","삼화전기",2026-02-11,2026-03-06,53600,-22.15,23,"c4_ma60",34824.1666666667,-35.029539800995,2026-03-04,"청산지연",2
51,"A009470","삼화전기",2026-02-11,2026-03-06,53600,-22.15,23,"c5_base_low",48300,-9.88805970149254,2026-02-11,"청산지연",13
52,"A214430","아이쓰리시스템",2026-02-11,2026-02-12,116100,-1.46,1,"c1_swing_low",98800,-14.900947459087,2026-03-04,"청산선행",-10
52,"A214430","아이쓰리시스템",2026-02-11,2026-02-12,116100,-1.46,1,"c2_20d_low",80100,-31.0077519379845,,"이탈없음",
52,"A214430","아이쓰리시스템",2026-02-11,2026-02-12,116100,-1.46,1,"c3_ma20",107080,-7.76916451335056,2026-02-25,"청산선행",-6
52,"A214430","아이쓰리시스템",2026-02-11,2026-02-12,116100,-1.46,1,"c4_ma60",85741.6666666667,-26.1484352569624,,"이탈없음",
52,"A214430","아이쓰리시스템",2026-02-11,2026-02-12,116100,-1.46,1,"c5_base_low",98800,-14.900947459087,2026-03-04,"청산선행",-10
53,"A001430","세아베스틸지주",2026-02-11,2026-03-06,85300,-31.3,23,"c1_swing_low",71700,-15.9437280187573,2026-02-23,"청산지연",8
53,"A001430","세아베스틸지주",2026-02-11,2026-03-06,85300,-31.3,23,"c2_20d_low",65000,-23.7983587338804,2026-03-04,"청산지연",2
53,"A001430","세아베스틸지주",2026-02-11,2026-03-06,85300,-31.3,23,"c3_ma20",75180,-11.8640093786635,2026-02-12,"청산지연",12
53,"A001430","세아베스틸지주",2026-02-11,2026-03-06,85300,-31.3,23,"c4_ma60",52574.1666666667,-38.3655724892536,,"이탈없음",
53,"A001430","세아베스틸지주",2026-02-11,2026-03-06,85300,-31.3,23,"c5_base_low",71700,-15.9437280187573,2026-02-23,"청산지연",8
54,"A108490","로보티즈",2026-02-12,2026-03-06,288000,-24.65,22,"c1_swing_low",265500,-7.8125,2026-03-03,"청산지연",3
54,"A108490","로보티즈",2026-02-12,2026-03-06,288000,-24.65,22,"c2_20d_low",241000,-16.3194444444444,2026-03-04,"청산지연",2
54,"A108490","로보티즈",2026-02-12,2026-03-06,288000,-24.65,22,"c3_ma20",285475,-0.876736111111109,2026-02-12,"청산지연",12
54,"A108490","로보티즈",2026-02-12,2026-03-06,288000,-24.65,22,"c4_ma60",265180,-7.92361111111111,2026-03-03,"청산지연",3
54,"A108490","로보티즈",2026-02-12,2026-03-06,288000,-24.65,22,"c5_base_low",265500,-7.8125,2026-03-03,"청산지연",3
55,"A232140","와이씨",2026-02-12,2026-03-06,22850,-16.28,22,"c1_swing_low",17560,-23.1509846827134,2026-03-31,"청산선행",-17
55,"A232140","와이씨",2026-02-12,2026-03-06,22850,-16.28,22,"c2_20d_low",13920,-39.0809628008753,,"이탈없음",
55,"A232140","와이씨",2026-02-12,2026-03-06,22850,-16.28,22,"c3_ma20",17969,-21.3610503282276,2026-03-04,"청산지연",2
55,"A232140","와이씨",2026-02-12,2026-03-06,22850,-16.28,22,"c4_ma60",15466.6666666667,-32.3121808898614,,"이탈없음",
55,"A232140","와이씨",2026-02-12,2026-03-06,22850,-16.28,22,"c5_base_low",19780,-13.4354485776805,2026-03-04,"청산지연",2
58,"A081000","일진다이아",2026-02-23,2026-02-25,15507.06,-0.05,2,"c1_swing_low",13000,-16.1672167386984,,"이탈없음",
58,"A081000","일진다이아",2026-02-23,2026-02-25,15507.06,-0.05,2,"c2_20d_low",11520,-25.7112566792158,,"이탈없음",
58,"A081000","일진다이아",2026-02-23,2026-02-25,15507.06,-0.05,2,"c3_ma20",13574,-12.4656769239301,2026-03-04,"청산선행",-4
58,"A081000","일진다이아",2026-02-23,2026-02-25,15507.06,-0.05,2,"c4_ma60",12623,-18.5983674532761,,"이탈없음",
58,"A081000","일진다이아",2026-02-23,2026-02-25,15507.06,-0.05,2,"c5_base_low",13490,-13.0073656773108,2026-03-04,"청산선행",-4
60,"A001720","신영증권",2026-02-25,2026-04-23,224470.59,-10.26,57,"c1_swing_low",225000,0.235848268586092,2026-03-03,"청산지연",37
60,"A001720","신영증권",2026-02-25,2026-04-23,224470.59,-10.26,57,"c2_20d_low",152800,-31.9287217091557,,"이탈없음",
60,"A001720","신영증권",2026-02-25,2026-04-23,224470.59,-10.26,57,"c3_ma20",198010,-11.7879985970545,2026-03-04,"청산지연",36
60,"A001720","신영증권",2026-02-25,2026-04-23,224470.59,-10.26,57,"c4_ma60",160650,-28.4316043362295,,"이탈없음",
60,"A001720","신영증권",2026-02-25,2026-04-23,224470.59,-10.26,57,"c5_base_low",222500,-0.877883378842637,2026-03-03,"청산지연",37
61,"A034830","한국토지신탁",2026-02-27,2026-03-04,1732,-5.6,5,"c1_swing_low",1212,-30.0230946882217,,"이탈없음",
61,"A034830","한국토지신탁",2026-02-27,2026-03-04,1732,-5.6,5,"c2_20d_low",1188,-31.4087759815243,,"이탈없음",
61,"A034830","한국토지신탁",2026-02-27,2026-03-04,1732,-5.6,5,"c3_ma20",1369.65,-20.9209006928406,,"이탈없음",
61,"A034830","한국토지신탁",2026-02-27,2026-03-04,1732,-5.6,5,"c4_ma60",1300.51666666667,-24.9124326404927,,"이탈없음",
61,"A034830","한국토지신탁",2026-02-27,2026-03-04,1732,-5.6,5,"c5_base_low",1468,-15.2424942263279,2026-03-04,"청산지연",0
62,"A123890","한국자산신탁",2026-02-27,2026-03-06,3020,-8.11,7,"c1_swing_low",2900,-3.97350993377483,2026-03-03,"청산지연",3
62,"A123890","한국자산신탁",2026-02-27,2026-03-06,3020,-8.11,7,"c2_20d_low",2445,-19.0397350993378,,"이탈없음",
62,"A123890","한국자산신탁",2026-02-27,2026-03-06,3020,-8.11,7,"c3_ma20",2766.5,-8.39403973509933,2026-03-04,"청산지연",2
62,"A123890","한국자산신탁",2026-02-27,2026-03-06,3020,-8.11,7,"c4_ma60",2574.41666666667,-14.7544150110375,2026-03-31,"청산선행",-17
62,"A123890","한국자산신탁",2026-02-27,2026-03-06,3020,-8.11,7,"c5_base_low",2900,-3.97350993377483,2026-03-03,"청산지연",3
63,"A053610","프로텍",2026-02-27,2026-03-06,60000,-18.08,7,"c1_swing_low",55100,-8.16666666666667,2026-03-03,"청산지연",3
63,"A053610","프로텍",2026-02-27,2026-03-06,60000,-18.08,7,"c2_20d_low",37750,-37.0833333333333,,"이탈없음",
63,"A053610","프로텍",2026-02-27,2026-03-06,60000,-18.08,7,"c3_ma20",53707.5,-10.4875,2026-03-03,"청산지연",3
63,"A053610","프로텍",2026-02-27,2026-03-06,60000,-18.08,7,"c4_ma60",41258.3333333333,-31.2361111111111,,"이탈없음",
63,"A053610","프로텍",2026-02-27,2026-03-06,60000,-18.08,7,"c5_base_low",55100,-8.16666666666667,2026-03-03,"청산지연",3
66,"A449450","PLUS K방산",2026-03-05,2026-03-24,73300,-1.65,19,"c1_swing_low",68925,-5.96862210095498,2026-03-23,"청산지연",1
66,"A449450","PLUS K방산",2026-03-05,2026-03-24,73300,-1.65,19,"c2_20d_low",60200,-17.8717598908595,,"이탈없음",
66,"A449450","PLUS K방산",2026-03-05,2026-03-24,73300,-1.65,19,"c3_ma20",68493.25,-6.55763983628922,2026-03-23,"청산지연",1
66,"A449450","PLUS K방산",2026-03-05,2026-03-24,73300,-1.65,19,"c4_ma60",61658.75,-15.8816507503411,,"이탈없음",
66,"A449450","PLUS K방산",2026-03-05,2026-03-24,73300,-1.65,19,"c5_base_low",65855,-10.1568894952251,2026-03-31,"청산선행",-5
67,"A396500","TIGER 반도체TOP10",2026-03-09,2026-03-25,33810,-2.73,16,"c1_swing_low",29075,-14.0047323277137,2026-03-31,"청산선행",-4
67,"A396500","TIGER 반도체TOP10",2026-03-09,2026-03-25,33810,-2.73,16,"c2_20d_low",26385,-21.960958296362,,"이탈없음",
67,"A396500","TIGER 반도체TOP10",2026-03-09,2026-03-25,33810,-2.73,16,"c3_ma20",30913.5,-8.56699201419698,2026-03-30,"청산선행",-3
67,"A396500","TIGER 반도체TOP10",2026-03-09,2026-03-25,33810,-2.73,16,"c4_ma60",25101.0833333333,-25.7584048111998,,"이탈없음",
67,"A396500","TIGER 반도체TOP10",2026-03-09,2026-03-25,33810,-2.73,16,"c5_base_low",29075,-14.0047323277137,2026-03-31,"청산선행",-4
69,"A079550","LIG디펜스앤에어로스페이스",2026-03-10,2026-03-24,839000,-18.36,14,"c1_swing_low",592000,-29.4398092967819,,"이탈없음",
69,"A079550","LIG디펜스앤에어로스페이스",2026-03-10,2026-03-24,839000,-18.36,14,"c2_20d_low",399500,-52.3837902264601,,"이탈없음",
69,"A079550","LIG디펜스앤에어로스페이스",2026-03-10,2026-03-24,839000,-18.36,14,"c3_ma20",552825,-34.1090584028605,,"이탈없음",
69,"A079550","LIG디펜스앤에어로스페이스",2026-03-10,2026-03-24,839000,-18.36,14,"c4_ma60",497075,-40.753873659118,,"이탈없음",
